PK,SK,kanji_char,component_char,,,
KANJI#声,COMPONENT#士,声,士,,,
KANJI#増,COMPONENT#曽,増,曽,,,
KANJI#増,COMPONENT#田,増,田,,,
KANJI#増,COMPONENT#日小,増,日小,,,
KANJI#報,COMPONENT#幸,報,幸,,,
KANJI#報,COMPONENT#㞋,報,㞋,,,
KANJI#報,COMPONENT#卩,報,卩,,,
KANJI#報,COMPONENT#又,報,又,,,
KANJI#在,COMPONENT#土,在,土,,,
KANJI#園,COMPONENT#袁,園,袁,,,
KANJI#園,COMPONENT#囗,園,囗,,,
KANJI#園,COMPONENT#𠮷,園,𠮷,,,
KANJI#園,COMPONENT#土,園,土,,,
KANJI#困,COMPONENT#木,困,木,,,
KANJI#困,COMPONENT#囗,困,囗,,,
KANJI#因,COMPONENT#大,因,大,,,
KANJI#因,COMPONENT#囗,因,囗,,,
KANJI#回,COMPONENT#口,回,口,,,
KANJI#回,COMPONENT#囗,回,囗,,,
KANJI#喜,COMPONENT#吉,喜,吉,,,
KANJI#喜,COMPONENT#豆,喜,豆,,,
KANJI#喜,COMPONENT#口,喜,口,,,
KANJI#喜,COMPONENT#士,喜,士,,,
KANJI#商,COMPONENT#立,商,立,,,
KANJI#商,COMPONENT#冂儿,商,冂儿,,,
KANJI#商,COMPONENT#冋,商,冋,,,
KANJI#和,COMPONENT#禾,和,禾,,,
KANJI#和,COMPONENT#口,和,口,,,
KANJI#命,COMPONENT#叩,命,叩,,,
KANJI#命,COMPONENT#卩,命,卩,,,
KANJI#命,COMPONENT#口,命,口,,,
KANJI#呼,COMPONENT#口,呼,口,,,
KANJI#呼,COMPONENT#乎,呼,乎,,,
KANJI#告,COMPONENT#口,告,口,,,
KANJI#告,COMPONENT#⺧,告,⺧,,,
KANJI#吹,COMPONENT#口,吹,口,,,
KANJI#吹,COMPONENT#欠,吹,欠,,,
KANJI#吸,COMPONENT#口,吸,口,,,
KANJI#吸,COMPONENT#及,吸,及,,,
KANJI#否,COMPONENT#口,否,口,,,
KANJI#否,COMPONENT#不,否,不,,,
KANJI#君,COMPONENT#尹,君,尹,,,
KANJI#君,COMPONENT#口,君,口,,,
KANJI#向,COMPONENT#冂,向,冂,,,
KANJI#向,COMPONENT#冋,向,冋,,,
KANJI#向,COMPONENT#口,向,口,,,
KANJI#合,COMPONENT#口,合,口,,,
KANJI#合,COMPONENT#人,合,人,,,
KANJI#合,COMPONENT#一,合,一,,,
KANJI#号,COMPONENT#丂,号,丂,,,
KANJI#号,COMPONENT#口,号,口,,,
KANJI#可,COMPONENT#口,可,口,,,
KANJI#受,COMPONENT#⺤,受,⺤,,,
KANJI#受,COMPONENT#又,受,又,,,
KANJI#取,COMPONENT#耳,取,耳,,,
KANJI#取,COMPONENT#又,取,又,,,
KANJI#収,COMPONENT#丩,収,丩,,,
KANJI#収,COMPONENT#又,収,又,,,
KANJI#反,COMPONENT#厂,反,厂,,,
KANJI#反,COMPONENT#又,反,又,,,
KANJI#参,COMPONENT#ム,参,ム,,,
KANJI#参,COMPONENT#大,参,大,,,
KANJI#参,COMPONENT#彡,参,彡,,,
KANJI#原,COMPONENT#厂,原,厂,,,
KANJI#原,COMPONENT#白,原,白,,,
KANJI#原,COMPONENT#日小,原,日小,,,
KANJI#危,COMPONENT#ク,危,ク,,,
KANJI#危,COMPONENT#厃,危,厃,,,
KANJI#危,COMPONENT#㔾,危,㔾,,,
KANJI#危,COMPONENT#厂,危,厂,,,
KANJI#単,COMPONENT#甲,単,甲,,,
KANJI#単,COMPONENT#⺍,単,⺍,,,
KANJI#単,COMPONENT#十,単,十,,,
KANJI#単,COMPONENT#甲,単,甲,,,
KANJI#化,COMPONENT#イ,化,イ,,,
KANJI#化,COMPONENT#ヒ,化,ヒ,,,
KANJI#勤,COMPONENT#堇,勤,堇,,,
KANJI#勤,COMPONENT#力,勤,力,,,
KANJI#勝,COMPONENT#月,勝,月,,,
KANJI#勝,COMPONENT#龹,勝,龹,,,
KANJI#勝,COMPONENT#力,勝,力,,,
KANJI#務,COMPONENT#マ,務,マ,,,
KANJI#務,COMPONENT#矛,務,矛,,,
KANJI#務,COMPONENT#力,務,力,,,
KANJI#務,COMPONENT#攵,務,攵,,,
KANJI#務,COMPONENT#予,務,予,,,
KANJI#労,COMPONENT#⺍冖,労,⺍冖,,,
KANJI#労,COMPONENT#力,労,力,,,
KANJI#努,COMPONENT#奴,努,奴,,,
KANJI#努,COMPONENT#力,努,力,,,
KANJI#努,COMPONENT#女,努,女,,,
KANJI#努,COMPONENT#又,努,又,,,
KANJI#助,COMPONENT#且,助,且,,,
KANJI#助,COMPONENT#力,助,力,,,
KANJI#加,COMPONENT#力,加,力,,,
KANJI#加,COMPONENT#口,加,口,,,
KANJI#割,COMPONENT#害,割,害,,,
KANJI#割,COMPONENT#刂,割,刂,,,
KANJI#刻,COMPONENT#亥,刻,亥,,,
KANJI#刻,COMPONENT#刂,刻,刂,,,
KANJI#制,COMPONENT#巾,制,巾,,,
KANJI#制,COMPONENT#刂,制,刂,,,
KANJI#制,COMPONENT#牛,制,牛,,,
KANJI#到,COMPONENT#禾,到,禾,,,
KANJI#到,COMPONENT#刂,到,刂,,,
KANJI#利,COMPONENT#禾,利,禾,,,
KANJI#利,COMPONENT#刂,利,刂,,,
KANJI#判,COMPONENT#半,判,半,,,
KANJI#判,COMPONENT#刂,判,刂,,,
KANJI#初,COMPONENT#衤,初,衤,,,
KANJI#初,COMPONENT#刀,初,刀,,,
KANJI#列,COMPONENT#列,列,列,,,
KANJI#列,COMPONENT#歹,列,歹,,,
KANJI#列,COMPONENT#刂,列,刂,,,
KANJI#処,COMPONENT#夂,処,夂,,,
KANJI#処,COMPONENT#几,処,几,,,
KANJI#冷,COMPONENT#令,冷,令,,,
KANJI#冷,COMPONENT#冫,冷,冫,,,
KANJI#冷,COMPONENT#マ,冷,マ,,,
KANJI#冷,COMPONENT#人,冷,人,,,
KANJI#内,COMPONENT#冂,内,冂,,,
KANJI#内,COMPONENT#人,内,人,,,
KANJI#具,COMPONENT#貝,具,貝,,,
KANJI#具,COMPONENT#一,具,一,,,
KANJI#具,COMPONENT#目,具,目,,,
KANJI#具,COMPONENT#八,具,八,,,
KANJI#共,COMPONENT#共,共,共,,,
KANJI#共,COMPONENT#龷,共,龷,,,
KANJI#共,COMPONENT#八,共,八,,,
KANJI#全,COMPONENT#人,全,人,,,
KANJI#全,COMPONENT#王,全,王,,,
KANJI#光,COMPONENT#⺌,光,⺌,,,
KANJI#光,COMPONENT#儿,光,儿,,,
KANJI#優,COMPONENT#イ,優,イ,,,
KANJI#優,COMPONENT#㥑,優,㥑,,,
KANJI#優,COMPONENT#夂,優,夂,,,
KANJI#優,COMPONENT#心,優,心,,,
KANJI#働,COMPONENT#イ,働,イ,,,
KANJI#働,COMPONENT#動,働,動,,,
KANJI#働,COMPONENT#重,働,重,,,
KANJI#働,COMPONENT#力,働,力,,,
KANJI#備,COMPONENT#イ,備,イ,,,
KANJI#備,COMPONENT#龷,備,龷,,,
KANJI#備,COMPONENT#用,備,用,,,
KANJI#備,COMPONENT#丆,備,丆,,,
KANJI#偶,COMPONENT#イ,偶,イ,,,
KANJI#偶,COMPONENT#禺,偶,禺,,,
KANJI#偶,COMPONENT#甲,偶,甲,,,
KANJI#側,COMPONENT#イ,側,イ,,,
KANJI#側,COMPONENT#則,側,則,,,
KANJI#側,COMPONENT#貝,側,貝,,,
KANJI#側,COMPONENT#刂,側,刂,,,
KANJI#偉,COMPONENT#イ,偉,イ,,,
KANJI#偉,COMPONENT#韋,偉,韋,,,
KANJI#偉,COMPONENT#㐄,偉,㐄,,,
KANJI#値,COMPONENT#イ,値,イ,,,
KANJI#値,COMPONENT#直,値,直,,,
KANJI#値,COMPONENT#目,値,目,,,
KANJI#候,COMPONENT#イ,候,イ,,,
KANJI#候,COMPONENT#ユ,候,ユ,,,
KANJI#候,COMPONENT#矢,候,矢,,,
KANJI#倒,COMPONENT#イ,倒,イ,,,
KANJI#倒,COMPONENT#一ム,倒,一ム,,,
KANJI#倒,COMPONENT#土,倒,土,,,
KANJI#倒,COMPONENT#至,倒,至,,,
KANJI#信,COMPONENT#イ,信,イ,,,
KANJI#信,COMPONENT#言,信,言,,,
KANJI#係,COMPONENT#イ,係,イ,,,
KANJI#係,COMPONENT#糸,係,糸,,,
KANJI#係,COMPONENT#幺,係,幺,,,
KANJI#係,COMPONENT#小,係,小,,,
KANJI#便,COMPONENT#イ,便,イ,,,
KANJI#便,COMPONENT#更,便,更,,,
KANJI#便,COMPONENT#申,便,申,,,
KANJI#供,COMPONENT#イ,供,イ,,,
KANJI#供,COMPONENT#共,供,共,,,
KANJI#供,COMPONENT#龷,供,龷,,,
KANJI#例,COMPONENT#イ,例,イ,,,
KANJI#例,COMPONENT#列,例,列,,,
KANJI#例,COMPONENT#歹,例,歹,,,
KANJI#例,COMPONENT#刂,例,刂,,,
KANJI#余,COMPONENT#人,余,人,,,
KANJI#余,COMPONENT#小,余,小,,,
KANJI#位,COMPONENT#イ,位,イ,,,
KANJI#位,COMPONENT#立,位,立,,,
KANJI#似,COMPONENT#イ,似,イ,,,
KANJI#似,COMPONENT#以,似,以,,,
KANJI#似,COMPONENT#人,似,人,,,
KANJI#伝,COMPONENT#イ,伝,イ,,,
KANJI#伝,COMPONENT#云,伝,云,,,
KANJI#任,COMPONENT#イ,任,イ,,,
KANJI#任,COMPONENT#壬,任,壬,,,
KANJI#件,COMPONENT#イ,件,イ,,,
KANJI#件,COMPONENT#牛,件,牛,,,
KANJI#付,COMPONENT#イ,付,イ,,,
KANJI#付,COMPONENT#寸,付,寸,,,
KANJI#他,COMPONENT#イ,他,イ,,,
KANJI#他,COMPONENT#也,他,也,,,
KANJI#交,COMPONENT#亠,交,亠,,,
KANJI#交,COMPONENT#父,交,父,,,
KANJI#亡,COMPONENT#亠,亡,亠,,,
KANJI#互,COMPONENT#彑,互,彑,,,
KANJI#争,COMPONENT#ク,争,ク,,,
KANJI#予,COMPONENT#マ,予,マ,,,
KANJI#乗,COMPONENT#木,乗,木,,,
KANJI#乗,COMPONENT#禾,乗,禾,,,
KANJI#両,COMPONENT#冂,両,冂,,,
KANJI#両,COMPONENT#山,両,山,,,
KANJI#与,COMPONENT#一,与,一,,,
KANJI#齢,COMPONENT#歯,齢,歯,,,
KANJI#齢,COMPONENT#令,齢,令,,,
KANJI#齢,COMPONENT#米,齢,米,,,
KANJI#齢,COMPONENT#止,齢,止,,,
KANJI#齢,COMPONENT#凵,齢,凵,,,
KANJI#鼻,COMPONENT#自,鼻,自,,,
KANJI#鼻,COMPONENT#田,鼻,田,,,
KANJI#鼻,COMPONENT#廾,鼻,廾,,,
KANJI#黄,COMPONENT#龷,黄,龷,,,
KANJI#黄,COMPONENT#由,黄,由,,,
KANJI#黄,COMPONENT#八,黄,八,,,
KANJI#麦,COMPONENT#龶,麦,龶,,,
KANJI#麦,COMPONENT#夂,麦,夂,,,
KANJI#骨,COMPONENT#冎,骨,冎,,,
KANJI#骨,COMPONENT#月,骨,月,,,
KANJI#駐,COMPONENT#馬,駐,馬,,,
KANJI#駐,COMPONENT#主,駐,主,,,
KANJI#駐,COMPONENT#王,駐,王,,,
KANJI#駐,COMPONENT#灬,駐,灬,,,
KANJI#香,COMPONENT#禾,香,禾,,,
KANJI#香,COMPONENT#日,香,日,,,
KANJI#額,COMPONENT#客,額,客,,,
KANJI#額,COMPONENT#頁,額,頁,,,
KANJI#額,COMPONENT#貝,額,貝,,,
KANJI#額,COMPONENT#目,額,目,,,
KANJI#額,COMPONENT#夂,額,夂,,,
KANJI#領,COMPONENT#令,領,令,,,
KANJI#領,COMPONENT#頁,領,頁,,,
KANJI#領,COMPONENT#貝,領,貝,,,
KANJI#領,COMPONENT#目,領,目,,,
KANJI#預,COMPONENT#予,預,予,,,
KANJI#預,COMPONENT#頁,預,頁,,,
KANJI#預,COMPONENT#貝,預,貝,,,
KANJI#預,COMPONENT#目,預,目,,,
KANJI#預,COMPONENT#マ,預,マ,,,
KANJI#順,COMPONENT#川,順,川,,,
KANJI#順,COMPONENT#頁,順,頁,,,
KANJI#順,COMPONENT#貝,順,貝,,,
KANJI#順,COMPONENT#目,順,目,,,
KANJI#革,COMPONENT#廿,革,廿,,,
KANJI#革,COMPONENT#中,革,中,,,
KANJI#革,COMPONENT#十,革,十,,,
KANJI#震,COMPONENT#雨,震,雨,,,
KANJI#震,COMPONENT#辰,震,辰,,,
KANJI#零,COMPONENT#雨,零,雨,,,
KANJI#零,COMPONENT#令,零,令,,,
KANJI#雲,COMPONENT#雨,雲,雨,,,
KANJI#雲,COMPONENT#云,雲,云,,,
KANJI#雇,COMPONENT#戸,雇,戸,,,
KANJI#雇,COMPONENT#隹,雇,隹,,,
KANJI#隻,COMPONENT#隹,隻,隹,,,
KANJI#隻,COMPONENT#又,隻,又,,,
KANJI#階,COMPONENT#阝,階,阝,,,
KANJI#階,COMPONENT#比,階,比,,,
KANJI#階,COMPONENT#白,階,白,,,
KANJI#階,COMPONENT#ヒ,階,ヒ,,,
KANJI#隅,COMPONENT#阝,隅,阝,,,
KANJI#隅,COMPONENT#禺,隅,禺,,,
KANJI#隅,COMPONENT#甲,隅,甲,,,
KANJI#陸,COMPONENT#阝,陸,阝,,,
KANJI#陸,COMPONENT#坴,陸,坴,,,
KANJI#陸,COMPONENT#圥,陸,圥,,,
KANJI#陸,COMPONENT#土,陸,土,,,
KANJI#防,COMPONENT#阝,防,阝,,,
KANJI#防,COMPONENT#方,防,方,,,
KANJI#録,COMPONENT#金,録,金,,,
KANJI#録,COMPONENT#彐,録,彐,,,
KANJI#録,COMPONENT#氺,録,氺,,,
KANJI#鋭,COMPONENT#金,鋭,金,,,
KANJI#鋭,COMPONENT#兄,鋭,兄,,,
KANJI#銅,COMPONENT#金,銅,金,,,
KANJI#銅,COMPONENT#同,銅,同,,,
KANJI#鉱,COMPONENT#金,鉱,金,,,
KANJI#鉱,COMPONENT#広,鉱,広,,,
KANJI#鉱,COMPONENT#广,鉱,广,,,
KANJI#鉄,COMPONENT#金,鉄,金,,,
KANJI#鉄,COMPONENT#失,鉄,失,,,
KANJI#鈍,COMPONENT#金,鈍,金,,,
KANJI#鈍,COMPONENT#屯,鈍,屯,,,
KANJI#鈍,COMPONENT#乚,鈍,乚,,,
KANJI#針,COMPONENT#金,針,金,,,
KANJI#針,COMPONENT#十,針,十,,,
KANJI#量,COMPONENT#日,量,日,,,
KANJI#量,COMPONENT#一,量,一,,,
KANJI#量,COMPONENT#里,量,里,,,
KANJI#量,COMPONENT#旦,量,旦,,,
KANJI#郵,COMPONENT#垂,郵,垂,,,
KANJI#郵,COMPONENT#阝,郵,阝,,,
KANJI#郊,COMPONENT#阝,郊,阝,,,
KANJI#郊,COMPONENT#交,郊,交,,,
KANJI#郊,COMPONENT#父,郊,父,,,
KANJI#造,COMPONENT#辶,造,辶,,,
KANJI#造,COMPONENT#告,造,告,,,
KANJI#逆,COMPONENT#辶,逆,辶,,,
KANJI#逆,COMPONENT#屰,逆,屰,,,
KANJI#述,COMPONENT#辶,述,辶,,,
KANJI#述,COMPONENT#朮,述,朮,,,
KANJI#辺,COMPONENT#辶,辺,辶,,,
KANJI#辺,COMPONENT#刀,辺,刀,,,
KANJI#農,COMPONENT#曲,農,曲,,,
KANJI#農,COMPONENT#辰,農,辰,,,
KANJI#辛,COMPONENT#立,辛,立,,,
KANJI#辛,COMPONENT#十,辛,十,,,
KANJI#輸,COMPONENT#車,輸,車,,,
KANJI#輸,COMPONENT#俞,輸,俞,,,
KANJI#輸,COMPONENT#月,輸,月,,,
KANJI#輸,COMPONENT#刂,輸,刂,,,
KANJI#輪,COMPONENT#車,輪,車,,,
KANJI#輪,COMPONENT#侖,輪,侖,,,
KANJI#軽,COMPONENT#車,軽,車,,,
KANJI#軽,COMPONENT#圣,軽,圣,,,
KANJI#軽,COMPONENT#又,軽,又,,,
KANJI#軽,COMPONENT#土,軽,土,,,
KANJI#軟,COMPONENT#車,軟,車,,,
KANJI#軟,COMPONENT#欠,軟,欠,,,
KANJI#軒,COMPONENT#車,軒,車,,,
KANJI#軒,COMPONENT#干,軒,干,,,
KANJI#軍,COMPONENT#軍,軍,軍,,,
KANJI#軍,COMPONENT#車,軍,車,,,
KANJI#軍,COMPONENT#冖,軍,冖,,,
KANJI#踊,COMPONENT#足,踊,足,,,
KANJI#踊,COMPONENT#止,踊,止,,,
KANJI#踊,COMPONENT#甬,踊,甬,,,
KANJI#踊,COMPONENT#マ,踊,マ,,,
KANJI#跡,COMPONENT#足,跡,足,,,
KANJI#跡,COMPONENT#亦,跡,亦,,,
KANJI#跡,COMPONENT#止,跡,止,,,
KANJI#超,COMPONENT#走,超,走,,,
KANJI#超,COMPONENT#召,超,召,,,
KANJI#超,COMPONENT#土,超,土,,,
KANJI#超,COMPONENT#刀,超,刀,,,
KANJI#贈,COMPONENT#曽,贈,曽,,,
KANJI#贈,COMPONENT#貝,贈,貝,,,
KANJI#贈,COMPONENT#目,贈,目,,,
KANJI#贈,COMPONENT#田,贈,田,,,
KANJI#賢,COMPONENT#臤,賢,臤,,,
KANJI#賢,COMPONENT#貝,賢,貝,,,
KANJI#賢,COMPONENT#目,賢,目,,,
KANJI#賢,COMPONENT#臣,賢,臣,,,
KANJI#賢,COMPONENT#又,賢,又,,,
KANJI#賞,COMPONENT#貝,賞,貝,,,
KANJI#賞,COMPONENT#員,賞,員,,,
KANJI#賞,COMPONENT#目,賞,目,,,
KANJI#賞,COMPONENT#龸,賞,龸,,,
KANJI#貿,COMPONENT#刀,貿,刀,,,
KANJI#貿,COMPONENT#貝,貿,貝,,,
KANJI#貿,COMPONENT#目,貿,目,,,
KANJI#貯,COMPONENT#貝,貯,貝,,,
KANJI#貯,COMPONENT#宁,貯,宁,,,
KANJI#貯,COMPONENT#丁,貯,丁,,,
KANJI#販,COMPONENT#貝,販,貝,,,
KANJI#販,COMPONENT#反,販,反,,,
KANJI#販,COMPONENT#又,販,又,,,
KANJI#販,COMPONENT#厂,販,厂,,,
KANJI#貨,COMPONENT#化,貨,化,,,
KANJI#貨,COMPONENT#貝,貨,貝,,,
KANJI#貨,COMPONENT#イ,貨,イ,,,
KANJI#貨,COMPONENT#ヒ,貨,ヒ,,,
KANJI#貝,COMPONENT#目,貝,目,,,
KANJI#貝,COMPONENT#八,貝,八,,,
KANJI#象,COMPONENT#ク,象,ク,,,
KANJI#象,COMPONENT#豕,象,豕,,,
KANJI#豊,COMPONENT#曲,豊,曲,,,
KANJI#豊,COMPONENT#豆,豊,豆,,,
KANJI#谷,COMPONENT#八,谷,八,,,
KANJI#谷,COMPONENT#人,谷,人,,,
KANJI#谷,COMPONENT#口,谷,口,,,
KANJI#講,COMPONENT#言,講,言,,,
KANJI#講,COMPONENT#冓,講,冓,,,
KANJI#講,COMPONENT#井,講,井,,,
KANJI#講,COMPONENT#再,講,再,,,
KANJI#諸,COMPONENT#言,諸,言,,,
KANJI#諸,COMPONENT#者,諸,者,,,
KANJI#諸,COMPONENT#耂,諸,耂,,,
KANJI#課,COMPONENT#言,課,言,,,
KANJI#課,COMPONENT#果,課,果,,,
KANJI#課,COMPONENT#甲,課,甲,,,
KANJI#課,COMPONENT#木,課,木,,,
KANJI#誌,COMPONENT#言,誌,言,,,
KANJI#誌,COMPONENT#志,誌,志,,,
KANJI#誌,COMPONENT#士,誌,士,,,
KANJI#誌,COMPONENT#心,誌,心,,,
KANJI#詰,COMPONENT#言,詰,言,,,
KANJI#詰,COMPONENT#吉,詰,吉,,,
KANJI#詰,COMPONENT#士,詰,士,,,
KANJI#詞,COMPONENT#言,詞,言,,,
KANJI#詞,COMPONENT#司,詞,司,,,
KANJI#設,COMPONENT#言,設,言,,,
KANJI#設,COMPONENT#殳,設,殳,,,
KANJI#設,COMPONENT#几,設,几,,,
KANJI#設,COMPONENT#又,設,又,,,
KANJI#訓,COMPONENT#言,訓,言,,,
KANJI#訓,COMPONENT#川,訓,川,,,
KANJI#触,COMPONENT#角,触,角,,,
KANJI#触,COMPONENT#虫,触,虫,,,
KANJI#触,COMPONENT#ク,触,ク,,,
KANJI#触,COMPONENT#中,触,中,,,
KANJI#角,COMPONENT#ク,角,ク,,,
KANJI#複,COMPONENT#衤,複,衤,,,
KANJI#複,COMPONENT#复,複,复,,,
KANJI#複,COMPONENT#夂,複,夂,,,
KANJI#補,COMPONENT#衤,補,衤,,,
KANJI#補,COMPONENT#甫,補,甫,,,
KANJI#裏,COMPONENT#亠,裏,亠,,,
KANJI#裏,COMPONENT#里,裏,里,,,
KANJI#裏,COMPONENT#衣,裏,衣,,,
KANJI#装,COMPONENT#壮,装,壮,,,
KANJI#装,COMPONENT#衣,装,衣,,,
KANJI#装,COMPONENT#士,装,士,,,
KANJI#装,COMPONENT#丬,装,丬,,,
KANJI#被,COMPONENT#皮,被,皮,,,
KANJI#被,COMPONENT#又,被,又,,,
KANJI#被,COMPONENT#反,被,反,,,
KANJI#袋,COMPONENT#代,袋,代,,,
KANJI#袋,COMPONENT#衣,袋,衣,,,
KANJI#袋,COMPONENT#イ,袋,イ,,,
KANJI#袋,COMPONENT#弋,袋,弋,,,
KANJI#衣,COMPONENT#亠,衣,亠,,,
KANJI#血,COMPONENT#皿,血,皿,,,
KANJI#虫,COMPONENT#中,虫,中,,,
KANJI#薄,COMPONENT#艹,薄,艹,,,
KANJI#薄,COMPONENT#専,薄,専,,,
KANJI#薄,COMPONENT#氵,薄,氵,,,
KANJI#薄,COMPONENT#寸,薄,寸,,,
KANJI#蔵,COMPONENT#艹,蔵,艹,,,
KANJI#蔵,COMPONENT#戊,蔵,戊,,,
KANJI#蔵,COMPONENT#臣,蔵,臣,,,
KANJI#蒸,COMPONENT#艹,蒸,艹,,,
KANJI#蒸,COMPONENT#丞,蒸,丞,,,
KANJI#蒸,COMPONENT#灬,蒸,灬,,,
KANJI#著,COMPONENT#艹,著,艹,,,
KANJI#著,COMPONENT#者,著,者,,,
KANJI#著,COMPONENT#耂,著,耂,,,
KANJI#著,COMPONENT#日,著,日,,,
KANJI#菜,COMPONENT#艹,菜,艹,,,
KANJI#菜,COMPONENT#采,菜,采,,,
KANJI#菜,COMPONENT#⺤,菜,⺤,,,
KANJI#菜,COMPONENT#木,菜,木,,,
KANJI#菓,COMPONENT#艹,菓,艹,,,
KANJI#菓,COMPONENT#果,菓,果,,,
KANJI#菓,COMPONENT#甲,菓,甲,,,
KANJI#菓,COMPONENT#木,菓,木,,,
KANJI#荷,COMPONENT#艹,荷,艹,,,
KANJI#荷,COMPONENT#何,荷,何,,,
KANJI#荷,COMPONENT#イ,荷,イ,,,
KANJI#荷,COMPONENT#可,荷,可,,,
KANJI#荒,COMPONENT#艹,荒,艹,,,
KANJI#荒,COMPONENT#亡,荒,亡,,,
KANJI#荒,COMPONENT#川,荒,川,,,
KANJI#荒,COMPONENT#巟,荒,巟,,,
KANJI#芸,COMPONENT#艹,芸,艹,,,
KANJI#芸,COMPONENT#云,芸,云,,,
KANJI#般,COMPONENT#舟,般,舟,,,
KANJI#般,COMPONENT#殳,般,殳,,,
KANJI#航,COMPONENT#舟,航,舟,,,
KANJI#航,COMPONENT#亢,航,亢,,,
KANJI#航,COMPONENT#几,航,几,,,
KANJI#舟,COMPONENT#丹,舟,丹,,,
KANJI#臣,COMPONENT#臣,臣,臣,,,
KANJI#臣,COMPONENT#巨,臣,巨,,,
KANJI#臓,COMPONENT#月,臓,月,,,
KANJI#臓,COMPONENT#蔵,臓,蔵,,,
KANJI#臓,COMPONENT#臣,臓,臣,,,
KANJI#臓,COMPONENT#戊,臓,戊,,,
KANJI#膚,COMPONENT#虍,膚,虍,,,
KANJI#膚,COMPONENT#胃,膚,胃,,,
KANJI#膚,COMPONENT#田,膚,田,,,
KANJI#膚,COMPONENT#月,膚,月,,,
KANJI#腰,COMPONENT#月,腰,月,,,
KANJI#腰,COMPONENT#覀,腰,覀,,,
KANJI#腰,COMPONENT#女,腰,女,,,
KANJI#腰,COMPONENT#要,腰,要,,,
KANJI#腕,COMPONENT#月,腕,月,,,
KANJI#腕,COMPONENT#夕,腕,夕,,,
KANJI#腕,COMPONENT#夗,腕,夗,,,
KANJI#腕,COMPONENT#㔾,腕,㔾,,,
KANJI#脳,COMPONENT#月,脳,月,,,
KANJI#脳,COMPONENT#⺍,脳,⺍,,,
KANJI#脳,COMPONENT#凶,脳,凶,,,
KANJI#脂,COMPONENT#月,脂,月,,,
KANJI#脂,COMPONENT#ヒ,脂,ヒ,,,
KANJI#脂,COMPONENT#旨,脂,旨,,,
KANJI#脂,COMPONENT#日,脂,日,,,
KANJI#胸,COMPONENT#月,胸,月,,,
KANJI#胸,COMPONENT#凶,胸,凶,,,
KANJI#胸,COMPONENT#匈,胸,匈,,,
KANJI#胸,COMPONENT#勹,胸,勹,,,
KANJI#胃,COMPONENT#田,胃,田,,,
KANJI#胃,COMPONENT#月,胃,月,,,
KANJI#肯,COMPONENT#止,肯,止,,,
KANJI#肯,COMPONENT#月,肯,月,,,
KANJI#肩,COMPONENT#戸,肩,戸,,,
KANJI#肩,COMPONENT#月,肩,月,,,
KANJI#肌,COMPONENT#月,肌,月,,,
KANJI#肌,COMPONENT#几,肌,几,,,
KANJI#耕,COMPONENT#耒,耕,耒,,,
KANJI#耕,COMPONENT#井,耕,井,,,
KANJI#翌,COMPONENT#羽,翌,羽,,,
KANJI#翌,COMPONENT#立,翌,立,,,
KANJI#翌,COMPONENT#冫,翌,冫,,,
KANJI#羽,COMPONENT#冫,羽,冫,,,
KANJI#群,COMPONENT#君,群,君,,,
KANJI#群,COMPONENT#羊,群,羊,,,
KANJI#署,COMPONENT#者,署,者,,,
KANJI#署,COMPONENT#罒,署,罒,,,
KANJI#署,COMPONENT#耂,署,耂,,,
KANJI#署,COMPONENT#日,署,日,,,
KANJI#缶,COMPONENT#牛,缶,牛,,,
KANJI#績,COMPONENT#糸,績,糸,,,
KANJI#績,COMPONENT#責,績,責,,,
KANJI#績,COMPONENT#貝,績,貝,,,
KANJI#績,COMPONENT#龶,績,龶,,,
KANJI#練,COMPONENT#糸,練,糸,,,
KANJI#練,COMPONENT#東,練,東,,,
KANJI#練,COMPONENT#申,練,申,,,
KANJI#編,COMPONENT#糸,編,糸,,,
KANJI#編,COMPONENT#戸,編,戸,,,
KANJI#編,COMPONENT#扁,編,扁,,,
KANJI#編,COMPONENT#冂,編,冂,,,
KANJI#編,COMPONENT#卄,編,卄,,,
KANJI#線,COMPONENT#糸,線,糸,,,
KANJI#線,COMPONENT#泉,線,泉,,,
KANJI#線,COMPONENT#白,線,白,,,
KANJI#線,COMPONENT#水,線,水,,,
KANJI#緑,COMPONENT#糸,緑,糸,,,
KANJI#緑,COMPONENT#緑,緑,緑,,,
KANJI#緑,COMPONENT#彐,緑,彐,,,
KANJI#緑,COMPONENT#氺,緑,氺,,,
KANJI#総,COMPONENT#糸,総,糸,,,
KANJI#総,COMPONENT#公,総,公,,,
KANJI#総,COMPONENT#心,総,心,,,
KANJI#綿,COMPONENT#糸,綿,糸,,,
KANJI#綿,COMPONENT#白,綿,白,,,
KANJI#綿,COMPONENT#巾,綿,巾,,,
KANJI#絡,COMPONENT#糸,絡,糸,,,
KANJI#絡,COMPONENT#各,絡,各,,,
KANJI#絡,COMPONENT#夂,絡,夂,,,
KANJI#紹,COMPONENT#糸,紹,糸,,,
KANJI#紹,COMPONENT#召,紹,召,,,
KANJI#細,COMPONENT#糸,細,糸,,,
KANJI#細,COMPONENT#田,細,田,,,
KANJI#純,COMPONENT#糸,純,糸,,,
KANJI#純,COMPONENT#屯,純,屯,,,
KANJI#純,COMPONENT#凵,純,凵,,,
KANJI#純,COMPONENT#乚,純,乚,,,
