PK,SK,kanji_char,component_char,,,EntityType
COMPONENT#563,KANJI#1644,槽,曹,,,ComponentKanji
COMPONENT#560,KANJI#1644,槽,曲,,,ComponentKanji
COMPONENT#572,KANJI#1645,槻,木,,,ComponentKanji
COMPONENT#808,KANJI#1645,槻,規,,,ComponentKanji
COMPONENT#355,KANJI#1645,槻,夫,,,ComponentKanji
COMPONENT#807,KANJI#1645,槻,見,,,ComponentKanji
COMPONENT#572,KANJI#1646,槙,木,,,ComponentKanji
COMPONENT#691,KANJI#1646,槙,真,,,ComponentKanji
COMPONENT#572,KANJI#1647,榛,木,,,ComponentKanji
COMPONENT#73,KANJI#1647,榛,三人,,,ComponentKanji
COMPONENT#711,KANJI#1647,榛,秦,,,ComponentKanji
COMPONENT#572,KANJI#1648,概,木,,,ComponentKanji
COMPONENT#537,KANJI#1648,概,既,,,ComponentKanji
COMPONENT#572,KANJI#1649,楼,木,,,ComponentKanji
COMPONENT#372,KANJI#1649,楼,娄,,,ComponentKanji
COMPONENT#724,KANJI#1649,楼,米,,,ComponentKanji
COMPONENT#367,KANJI#1649,楼,女,,,ComponentKanji
COMPONENT#572,KANJI#1650,楠,木,,,ComponentKanji
COMPONENT#255,KANJI#1650,楠,南,,,ComponentKanji
COMPONENT#572,KANJI#1651,楓,木,,,ComponentKanji
COMPONENT#878,KANJI#1651,楓,風,,,ComponentKanji
COMPONENT#795,KANJI#1651,楓,虫,,,ComponentKanji
COMPONENT#572,KANJI#1652,楊,木,,,ComponentKanji
COMPONENT#541,KANJI#1652,楊,旦,,,ComponentKanji
COMPONENT#230,KANJI#1652,楊,勿,,,ComponentKanji
COMPONENT#228,KANJI#1652,楊,勹,,,ComponentKanji
COMPONENT#572,KANJI#1653,椿,木,,,ComponentKanji
COMPONENT#551,KANJI#1653,椿,春,,,ComponentKanji
COMPONENT#73,KANJI#1653,椿,三人,,,ComponentKanji
COMPONENT#572,KANJI#1654,椰,木,,,ComponentKanji
COMPONENT#751,KANJI#1654,椰,耶,,,ComponentKanji
COMPONENT#750,KANJI#1654,椰,耳,,,ComponentKanji
COMPONENT#856,KANJI#1654,椰,阝,,,ComponentKanji
COMPONENT#572,KANJI#1655,検,木,,,ComponentKanji
COMPONENT#48,KANJI#1655,検,㑒,,,ComponentKanji
COMPONENT#572,KANJI#1656,椎,木,,,ComponentKanji
COMPONENT#859,KANJI#1656,椎,隹,,,ComponentKanji
COMPONENT#572,KANJI#1657,椋,木,,,ComponentKanji
COMPONENT#139,KANJI#1657,椋,京,,,ComponentKanji
COMPONENT#572,KANJI#1658,棺,木,,,ComponentKanji
COMPONENT#385,KANJI#1658,棺,官,,,ComponentKanji
COMPONENT#55,KANJI#1658,棺,㠯,,,ComponentKanji
COMPONENT#572,KANJI#1659,棟,木,,,ComponentKanji
COMPONENT#583,KANJI#1659,棟,東,,,ComponentKanji
COMPONENT#572,KANJI#1660,棚,木,,,ComponentKanji
COMPONENT#569,KANJI#1660,棚,朋,,,ComponentKanji
COMPONENT#572,KANJI#1661,棋,木,,,ComponentKanji
COMPONENT#184,KANJI#1661,棋,其,,,ComponentKanji
COMPONENT#128,KANJI#1662,棄,亠ム,,,ComponentKanji
COMPONENT#79,KANJI#1662,棄,丗,,,ComponentKanji
COMPONENT#572,KANJI#1662,棄,木,,,ComponentKanji
COMPONENT#572,KANJI#1663,梨,木,,,ComponentKanji
COMPONENT#218,KANJI#1663,梨,利,,,ComponentKanji
COMPONENT#708,KANJI#1663,梨,禾,,,ComponentKanji
COMPONENT#212,KANJI#1663,梨,刂,,,ComponentKanji
COMPONENT#572,KANJI#1664,梧,木,,,ComponentKanji
COMPONENT#305,KANJI#1664,梧,吾,,,ComponentKanji
COMPONENT#572,KANJI#1665,梢,木,,,ComponentKanji
COMPONENT#756,KANJI#1665,梢,肖,,,ComponentKanji
COMPONENT#572,KANJI#1666,梓,木,,,ComponentKanji
COMPONENT#836,KANJI#1666,梓,辛,,,ComponentKanji
COMPONENT#572,KANJI#1667,梅,木,,,ComponentKanji
COMPONENT#608,KANJI#1667,梅,毎,,,ComponentKanji
COMPONENT#907,KANJI#1667,梅,𠂉,,,ComponentKanji
COMPONENT#606,KANJI#1667,梅,毋,,,ComponentKanji
COMPONENT#572,KANJI#1668,桟,木,,,ComponentKanji
COMPONENT#59,KANJI#1668,桟,㦮,,,ComponentKanji
COMPONENT#504,KANJI#1668,桟,戈,,,ComponentKanji
COMPONENT#572,KANJI#1669,桜,木,,,ComponentKanji
COMPONENT#11,KANJI#1669,桜,⺍,,,ComponentKanji
COMPONENT#367,KANJI#1669,桜,女,,,ComponentKanji
COMPONENT#572,KANJI#1670,桑,木,,,ComponentKanji
COMPONENT#280,KANJI#1670,桑,叒,,,ComponentKanji
COMPONENT#278,KANJI#1670,桑,双,,,ComponentKanji
COMPONENT#572,KANJI#1671,桐,木,,,ComponentKanji
COMPONENT#302,KANJI#1671,桐,同,,,ComponentKanji
COMPONENT#382,KANJI#1672,案,安,,,ComponentKanji
COMPONENT#572,KANJI#1672,案,木,,,ComponentKanji
COMPONENT#572,KANJI#1673,桃,木,,,ComponentKanji
COMPONENT#170,KANJI#1673,桃,兆,,,ComponentKanji
COMPONENT#572,KANJI#1674,桂,木,,,ComponentKanji
COMPONENT#330,KANJI#1674,桂,圭,,,ComponentKanji
COMPONENT#572,KANJI#1675,栽,木,,,ComponentKanji
COMPONENT#504,KANJI#1675,栽,戈,,,ComponentKanji
COMPONENT#327,KANJI#1675,栽,土,,,ComponentKanji
COMPONENT#572,KANJI#1676,核,木,,,ComponentKanji
COMPONENT#133,KANJI#1676,核,亥,,,ComponentKanji
COMPONENT#572,KANJI#1677,株,木,,,ComponentKanji
COMPONENT#577,KANJI#1677,株,朱,,,ComponentKanji
COMPONENT#456,KANJI#1678,栞,幵,,,ComponentKanji
COMPONENT#454,KANJI#1678,栞,干,,,ComponentKanji
COMPONENT#572,KANJI#1678,栞,木,,,ComponentKanji
COMPONENT#805,KANJI#1679,栗,覀,,,ComponentKanji
COMPONENT#572,KANJI#1679,栗,木,,,ComponentKanji
COMPONENT#572,KANJI#1680,栓,木,,,ComponentKanji
COMPONENT#176,KANJI#1680,栓,全,,,ComponentKanji
COMPONENT#572,KANJI#1681,柾,木,,,ComponentKanji
COMPONENT#596,KANJI#1681,柾,正,,,ComponentKanji
COMPONENT#572,KANJI#1682,柳,木,,,ComponentKanji
COMPONENT#262,KANJI#1682,柳,卯,,,ComponentKanji
COMPONENT#572,KANJI#1683,柚,木,,,ComponentKanji
COMPONENT#661,KANJI#1683,柚,由,,,ComponentKanji
COMPONENT#572,KANJI#1684,染,木,,,ComponentKanji
COMPONENT#619,KANJI#1684,染,氿,,,ComponentKanji
COMPONENT#616,KANJI#1684,染,氵,,,ComponentKanji
COMPONENT#109,KANJI#1684,染,九,,,ComponentKanji
COMPONENT#654,KANJI#1685,某,甘,,,ComponentKanji
COMPONENT#572,KANJI#1685,某,木,,,ComponentKanji
COMPONENT#572,KANJI#1686,柊,木,,,ComponentKanji
COMPONENT#203,KANJI#1686,柊,冬,,,ComponentKanji
COMPONENT#343,KANJI#1686,柊,夂,,,ComponentKanji
COMPONENT#349,KANJI#1686,柊,夕,,,ComponentKanji
COMPONENT#572,KANJI#1687,柄,木,,,ComponentKanji
COMPONENT#81,KANJI#1687,柄,丙,,,ComponentKanji
COMPONENT#222,KANJI#1688,架,加,,,ComponentKanji
COMPONENT#572,KANJI#1688,架,木,,,ComponentKanji
COMPONENT#572,KANJI#1689,枢,木,,,ComponentKanji
COMPONENT#241,KANJI#1689,枢,区,,,ComponentKanji
COMPONENT#572,KANJI#1690,枠,木,,,ComponentKanji
COMPONENT#109,KANJI#1690,枠,九,,,ComponentKanji
COMPONENT#242,KANJI#1690,枠,十,,,ComponentKanji
COMPONENT#247,KANJI#1690,枠,卆,,,ComponentKanji
COMPONENT#572,KANJI#1691,析,木,,,ComponentKanji
COMPONENT#529,KANJI#1691,析,斤,,,ComponentKanji
COMPONENT#572,KANJI#1692,松,木,,,ComponentKanji
COMPONENT#178,KANJI#1692,松,公,,,ComponentKanji
COMPONENT#572,KANJI#1693,条,木,,,ComponentKanji
COMPONENT#343,KANJI#1693,条,夂,,,ComponentKanji
COMPONENT#349,KANJI#1693,条,夕,,,ComponentKanji
COMPONENT#572,KANJI#1694,杜,木,,,ComponentKanji
COMPONENT#327,KANJI#1694,杜,土,,,ComponentKanji
COMPONENT#572,KANJI#1695,杏,木,,,ComponentKanji
COMPONENT#285,KANJI#1695,杏,口,,,ComponentKanji
COMPONENT#572,KANJI#1696,李,木,,,ComponentKanji
COMPONENT#373,KANJI#1696,李,子,,,ComponentKanji
COMPONENT#572,KANJI#1697,杉,木,,,ComponentKanji
COMPONENT#484,KANJI#1697,杉,彡,,,ComponentKanji
COMPONENT#572,KANJI#1698,朽,木,,,ComponentKanji
COMPONENT#68,KANJI#1698,朽,丂,,,ComponentKanji
COMPONENT#572,KANJI#1699,朴,木,,,ComponentKanji
COMPONENT#26,KANJI#1699,朴,ト,,,ComponentKanji
COMPONENT#359,KANJI#1700,朱,失,,,ComponentKanji
COMPONENT#573,KANJI#1700,朱,未,,,ComponentKanji
COMPONENT#567,KANJI#1701,朗,月,,,ComponentKanji
COMPONENT#567,KANJI#1702,朕,月,,,ComponentKanji
COMPONENT#181,KANJI#1702,朕,关,,,ComponentKanji
COMPONENT#425,KANJI#1703,朔,屰,,,ComponentKanji
COMPONENT#570,KANJI#1703,朔,朔,,,ComponentKanji
COMPONENT#567,KANJI#1703,朔,月,,,ComponentKanji
COMPONENT#567,KANJI#1704,朋,月,,,ComponentKanji
COMPONENT#560,KANJI#1705,曹,曲,,,ComponentKanji
COMPONENT#538,KANJI#1705,曹,日,,,ComponentKanji
COMPONENT#538,KANJI#1706,曙,日,,,ComponentKanji
COMPONENT#737,KANJI#1706,曙,署,,,ComponentKanji
COMPONENT#734,KANJI#1706,曙,罒,,,ComponentKanji
COMPONENT#746,KANJI#1706,曙,者,,,ComponentKanji
COMPONENT#744,KANJI#1706,曙,耂,,,ComponentKanji
COMPONENT#531,KANJI#1707,暫,斬,,,ComponentKanji
COMPONENT#834,KANJI#1707,暫,車,,,ComponentKanji
COMPONENT#529,KANJI#1707,暫,斤,,,ComponentKanji
COMPONENT#538,KANJI#1707,暫,日,,,ComponentKanji
COMPONENT#266,KANJI#1708,暦,厂,,,ComponentKanji
COMPONENT#584,KANJI#1708,暦,林,,,ComponentKanji
COMPONENT#538,KANJI#1708,暦,日,,,ComponentKanji
COMPONENT#663,KANJI#1709,暢,申,,,ComponentKanji
COMPONENT#541,KANJI#1709,暢,旦,,,ComponentKanji
COMPONENT#230,KANJI#1709,暢,勿,,,ComponentKanji
COMPONENT#228,KANJI#1709,暢,勹,,,ComponentKanji
COMPONENT#538,KANJI#1710,暖,日,,,ComponentKanji
COMPONENT#639,KANJI#1710,暖,爰,,,ComponentKanji
COMPONENT#277,KANJI#1710,暖,友,,,ComponentKanji
COMPONENT#538,KANJI#1711,暑,日,,,ComponentKanji
COMPONENT#746,KANJI#1711,暑,者,,,ComponentKanji
COMPONENT#744,KANJI#1711,暑,耂,,,ComponentKanji
COMPONENT#538,KANJI#1712,暉,日,,,ComponentKanji
COMPONENT#835,KANJI#1712,暉,軍,,,ComponentKanji
COMPONENT#834,KANJI#1712,暉,車,,,ComponentKanji
COMPONENT#538,KANJI#1713,暇,日,,,ComponentKanji
COMPONENT#284,KANJI#1713,暇,叚,,,ComponentKanji
COMPONENT#275,KANJI#1713,暇,又,,,ComponentKanji
COMPONENT#538,KANJI#1714,暁,日,,,ComponentKanji
COMPONENT#243,KANJI#1714,暁,十艹,,,ComponentKanji
COMPONENT#697,KANJI#1715,智,知,,,ComponentKanji
COMPONENT#538,KANJI#1715,智,日,,,ComponentKanji
COMPONENT#696,KANJI#1715,智,矢,,,ComponentKanji
COMPONENT#538,KANJI#1716,晶,日,,,ComponentKanji
COMPONENT#197,KANJI#1716,晶,冒,,,ComponentKanji
COMPONENT#546,KANJI#1716,晶,昌,,,ComponentKanji
COMPONENT#538,KANJI#1717,晨,日,,,ComponentKanji
COMPONENT#838,KANJI#1717,晨,辰,,,ComponentKanji
COMPONENT#538,KANJI#1718,晟,日,,,ComponentKanji
COMPONENT#507,KANJI#1718,晟,成,,,ComponentKanji
COMPONENT#538,KANJI#1719,晏,日,,,ComponentKanji
COMPONENT#382,KANJI#1719,晏,安,,,ComponentKanji
COMPONENT#124,KANJI#1720,晋,亚,,,ComponentKanji
COMPONENT#538,KANJI#1720,晋,日,,,ComponentKanji
COMPONENT#538,KANJI#1721,晃,日,,,ComponentKanji
COMPONENT#172,KANJI#1721,晃,光,,,ComponentKanji
COMPONENT#538,KANJI#1722,昴,日,,,ComponentKanji
COMPONENT#262,KANJI#1722,昴,卯,,,ComponentKanji
COMPONENT#538,KANJI#1723,是,日,,,ComponentKanji
COMPONENT#898,KANJI#1723,是,龰,,,ComponentKanji
COMPONENT#538,KANJI#1724,昭,日,,,ComponentKanji
COMPONENT#211,KANJI#1724,昭,刀,,,ComponentKanji
COMPONENT#285,KANJI#1724,昭,口,,,ComponentKanji
COMPONENT#291,KANJI#1724,昭,召,,,ComponentKanji
COMPONENT#538,KANJI#1725,昌,日,,,ComponentKanji
COMPONENT#538,KANJI#1726,昆,日,,,ComponentKanji
COMPONENT#609,KANJI#1726,昆,比,,,ComponentKanji
COMPONENT#31,KANJI#1726,昆,ヒ,,,ComponentKanji
COMPONENT#538,KANJI#1727,昂,日,,,ComponentKanji
COMPONENT#261,KANJI#1727,昂,卬,,,ComponentKanji
COMPONENT#260,KANJI#1727,昂,卩,,,ComponentKanji
COMPONENT#538,KANJI#1728,旺,日,,,ComponentKanji
COMPONENT#650,KANJI#1728,旺,王,,,ComponentKanji
COMPONENT#109,KANJI#1729,旭,九,,,ComponentKanji
COMPONENT#538,KANJI#1729,旭,日,,,ComponentKanji
COMPONENT#228,KANJI#1730,旬,勹,,,ComponentKanji
COMPONENT#538,KANJI#1730,旬,日,,,ComponentKanji
COMPONENT#31,KANJI#1731,旨,ヒ,,,ComponentKanji
COMPONENT#538,KANJI#1731,旨,日,,,ComponentKanji
COMPONENT#538,KANJI#1732,旦,日,,,ComponentKanji
COMPONENT#65,KANJI#1732,旦,一,,,ComponentKanji
COMPONENT#536,KANJI#1733,既,旡,,,ComponentKanji
COMPONENT#533,KANJI#1734,旗,方,,,ComponentKanji
COMPONENT#184,KANJI#1734,旗,其,,,ComponentKanji
COMPONENT#533,KANJI#1735,旋,方,,,ComponentKanji
COMPONENT#674,KANJI#1735,旋,疋,,,ComponentKanji
COMPONENT#533,KANJI#1736,施,方,,,ComponentKanji
COMPONENT#111,KANJI#1736,施,也,,,ComponentKanji
COMPONENT#533,KANJI#1737,於,方,,,ComponentKanji
COMPONENT#148,KANJI#1737,於,仒,,,ComponentKanji
COMPONENT#529,KANJI#1738,斥,斤,,,ComponentKanji
COMPONENT#157,KANJI#1740,斜,余,,,ComponentKanji
COMPONENT#528,KANJI#1740,斜,斗,,,ComponentKanji
COMPONENT#242,KANJI#1741,斗,十,,,ComponentKanji
COMPONENT#870,KANJI#1742,斐,非,,,ComponentKanji
COMPONENT#526,KANJI#1742,斐,文,,,ComponentKanji
COMPONENT#526,KANJI#1743,斎,文,,,ComponentKanji
COMPONENT#699,KANJI#1743,斎,示,,,ComponentKanji
COMPONENT#97,KANJI#1743,斎,丿丨,,,ComponentKanji
COMPONENT#526,KANJI#1744,斉,文,,,ComponentKanji
COMPONENT#97,KANJI#1744,斉,丿丨,,,ComponentKanji
COMPONENT#535,KANJI#1745,敷,旉,,,ComponentKanji
COMPONENT#518,KANJI#1745,敷,攵,,,ComponentKanji
COMPONENT#317,KANJI#1746,敵,啇,,,ComponentKanji
COMPONENT#518,KANJI#1746,敵,攵,,,ComponentKanji
COMPONENT#582,KANJI#1747,整,束,,,ComponentKanji
COMPONENT#518,KANJI#1747,整,攵,,,ComponentKanji
COMPONENT#596,KANJI#1747,整,正,,,ComponentKanji
COMPONENT#138,KANJI#1748,敦,享,,,ComponentKanji
COMPONENT#518,KANJI#1748,敦,攵,,,ComponentKanji
COMPONENT#129,KANJI#1748,敦,亠口,,,ComponentKanji
COMPONENT#750,KANJI#1749,敢,耳,,,ComponentKanji
COMPONENT#518,KANJI#1749,敢,攵,,,ComponentKanji
COMPONENT#620,KANJI#1750,救,求,,,ComponentKanji
COMPONENT#518,KANJI#1750,救,攵,,,ComponentKanji
COMPONENT#608,KANJI#1751,敏,毎,,,ComponentKanji
COMPONENT#518,KANJI#1751,敏,攵,,,ComponentKanji
COMPONENT#606,KANJI#1751,敏,毋,,,ComponentKanji
COMPONENT#287,KANJI#1752,故,古,,,ComponentKanji
COMPONENT#518,KANJI#1752,故,攵,,,ComponentKanji
COMPONENT#434,KANJI#1753,攻,工,,,ComponentKanji
COMPONENT#518,KANJI#1753,攻,攵,,,ComponentKanji
COMPONENT#513,KANJI#1754,擬,扌,,,ComponentKanji
COMPONENT#676,KANJI#1754,擬,疑,,,ComponentKanji
COMPONENT#696,KANJI#1754,擬,矢,,,ComponentKanji
COMPONENT#674,KANJI#1754,擬,疋,,,ComponentKanji
COMPONENT#513,KANJI#1755,擦,扌,,,ComponentKanji
COMPONENT#395,KANJI#1755,擦,察,,,ComponentKanji
COMPONENT#699,KANJI#1755,擦,示,,,ComponentKanji
COMPONENT#513,KANJI#1756,操,扌,,,ComponentKanji
COMPONENT#314,KANJI#1756,操,品,,,ComponentKanji
COMPONENT#572,KANJI#1756,操,木,,,ComponentKanji
COMPONENT#321,KANJI#1756,操,喿,,,ComponentKanji
COMPONENT#513,KANJI#1757,擁,扌,,,ComponentKanji
COMPONENT#864,KANJI#1757,擁,雍,,,ComponentKanji
COMPONENT#112,KANJI#1757,擁,乡,,,ComponentKanji
COMPONENT#859,KANJI#1757,擁,隹,,,ComponentKanji
COMPONENT#513,KANJI#1758,撲,扌,,,ComponentKanji
COMPONENT#787,KANJI#1758,撲,菐,,,ComponentKanji
COMPONENT#739,KANJI#1758,撲,美,,,ComponentKanji
COMPONENT#513,KANJI#1759,撮,扌,,,ComponentKanji
COMPONENT#566,KANJI#1759,撮,最,,,ComponentKanji
COMPONENT#750,KANJI#1759,撮,耳,,,ComponentKanji
COMPONENT#282,KANJI#1759,撮,取,,,ComponentKanji
COMPONENT#513,KANJI#1760,撤,扌,,,ComponentKanji
COMPONENT#758,KANJI#1760,撤,育,,,ComponentKanji
COMPONENT#518,KANJI#1760,撤,攵,,,ComponentKanji
COMPONENT#834,KANJI#1761,撃,車,,,ComponentKanji
COMPONENT#512,KANJI#1761,撃,手,,,ComponentKanji
COMPONENT#603,KANJI#1761,撃,殳,,,ComponentKanji
COMPONENT#893,KANJI#1762,摩,麻,,,ComponentKanji
COMPONENT#512,KANJI#1762,摩,手,,,ComponentKanji
COMPONENT#461,KANJI#1762,摩,广,,,ComponentKanji
COMPONENT#584,KANJI#1762,摩,林,,,ComponentKanji
COMPONENT#513,KANJI#1763,摘,扌,,,ComponentKanji
COMPONENT#317,KANJI#1763,摘,啇,,,ComponentKanji
COMPONENT#287,KANJI#1763,摘,古,,,ComponentKanji
COMPONENT#513,KANJI#1764,摂,扌,,,ComponentKanji
COMPONENT#750,KANJI#1764,摂,耳,,,ComponentKanji
COMPONENT#513,KANJI#1765,搾,扌,,,ComponentKanji
COMPONENT#715,KANJI#1765,搾,窄,,,ComponentKanji
COMPONENT#103,KANJI#1765,搾,乍,,,ComponentKanji
COMPONENT#164,KANJI#1765,搾,儿,,,ComponentKanji
COMPONENT#713,KANJI#1765,搾,穴,,,ComponentKanji
COMPONENT#513,KANJI#1766,携,扌,,,ComponentKanji
COMPONENT#862,KANJI#1766,携,隽,,,ComponentKanji
COMPONENT#859,KANJI#1766,携,隹,,,ComponentKanji
COMPONENT#99,KANJI#1766,携,乃,,,ComponentKanji
COMPONENT#513,KANJI#1767,搭,扌,,,ComponentKanji
COMPONENT#785,KANJI#1767,搭,荅,,,ComponentKanji
COMPONENT#299,KANJI#1767,搭,合,,,ComponentKanji
COMPONENT#513,KANJI#1768,搬,扌,,,ComponentKanji
COMPONENT#774,KANJI#1768,搬,般,,,ComponentKanji
COMPONENT#773,KANJI#1768,搬,舟,,,ComponentKanji
COMPONENT#603,KANJI#1768,搬,殳,,,ComponentKanji
COMPONENT#513,KANJI#1769,揺,扌,,,ComponentKanji
COMPONENT#13,KANJI#1769,揺,⺤,,,ComponentKanji
COMPONENT#733,KANJI#1769,揺,缶,,,ComponentKanji
COMPONENT#643,KANJI#1769,揺,牛,,,ComponentKanji
COMPONENT#513,KANJI#1770,援,扌,,,ComponentKanji
COMPONENT#639,KANJI#1770,援,爰,,,ComponentKanji
COMPONENT#277,KANJI#1770,援,友,,,ComponentKanji
COMPONENT#513,KANJI#1771,揮,扌,,,ComponentKanji
COMPONENT#835,KANJI#1771,揮,軍,,,ComponentKanji
COMPONENT#834,KANJI#1771,揮,車,,,ComponentKanji
COMPONENT#513,KANJI#1772,握,扌,,,ComponentKanji
COMPONENT#420,KANJI#1772,握,屋,,,ComponentKanji
COMPONENT#766,KANJI#1772,握,至,,,ComponentKanji
COMPONENT#513,KANJI#1773,揚,扌,,,ComponentKanji
COMPONENT#541,KANJI#1773,揚,旦,,,ComponentKanji
COMPONENT#230,KANJI#1773,揚,勿,,,ComponentKanji
COMPONENT#513,KANJI#1774,提,扌,,,ComponentKanji
COMPONENT#553,KANJI#1774,提,是,,,ComponentKanji
COMPONENT#513,KANJI#1775,描,扌,,,ComponentKanji
COMPONENT#781,KANJI#1775,描,苗,,,ComponentKanji
COMPONENT#513,KANJI#1776,掲,扌,,,ComponentKanji
COMPONENT#562,KANJI#1776,掲,曷,,,ComponentKanji
COMPONENT#31,KANJI#1776,掲,ヒ,,,ComponentKanji
COMPONENT#232,KANJI#1776,掲,匂,,,ComponentKanji
COMPONENT#228,KANJI#1776,掲,勹,,,ComponentKanji
COMPONENT#513,KANJI#1777,措,扌,,,ComponentKanji
COMPONENT#549,KANJI#1777,措,昔,,,ComponentKanji
COMPONENT#901,KANJI#1777,措,龷,,,ComponentKanji
COMPONENT#513,KANJI#1778,推,扌,,,ComponentKanji
COMPONENT#859,KANJI#1778,推,隹,,,ComponentKanji
COMPONENT#513,KANJI#1779,控,扌,,,ComponentKanji
COMPONENT#714,KANJI#1779,控,空,,,ComponentKanji
COMPONENT#713,KANJI#1779,控,穴,,,ComponentKanji
COMPONENT#434,KANJI#1779,控,工,,,ComponentKanji
COMPONENT#513,KANJI#1780,排,扌,,,ComponentKanji
COMPONENT#870,KANJI#1780,排,非,,,ComponentKanji
COMPONENT#902,KANJI#1781,掌,龸,,,ComponentKanji
COMPONENT#285,KANJI#1781,掌,口,,,ComponentKanji
COMPONENT#512,KANJI#1781,掌,手,,,ComponentKanji
COMPONENT#513,KANJI#1782,授,扌,,,ComponentKanji
COMPONENT#283,KANJI#1782,授,受,,,ComponentKanji
COMPONENT#275,KANJI#1782,授,又,,,ComponentKanji
COMPONENT#13,KANJI#1782,授,⺤,,,ComponentKanji
COMPONENT#513,KANJI#1783,捺,扌,,,ComponentKanji
COMPONENT#363,KANJI#1783,捺,奈,,,ComponentKanji
COMPONENT#699,KANJI#1783,捺,示,,,ComponentKanji
COMPONENT#513,KANJI#1784,捷,扌,,,ComponentKanji
COMPONENT#675,KANJI#1784,捷,疌,,,ComponentKanji
COMPONENT#513,KANJI#1785,据,扌,,,ComponentKanji
COMPONENT#418,KANJI#1785,据,居,,,ComponentKanji
COMPONENT#513,KANJI#1786,挿,扌,,,ComponentKanji
COMPONENT#663,KANJI#1786,挿,申,,,ComponentKanji
COMPONENT#513,KANJI#1787,振,扌,,,ComponentKanji
COMPONENT#838,KANJI#1787,振,辰,,,ComponentKanji
COMPONENT#182,KANJI#1788,挙,兴,,,ComponentKanji
COMPONENT#512,KANJI#1788,挙,手,,,ComponentKanji
COMPONENT#513,KANJI#1789,挑,扌,,,ComponentKanji
COMPONENT#170,KANJI#1789,挑,兆,,,ComponentKanji
COMPONENT#164,KANJI#1789,挑,儿,,,ComponentKanji
COMPONENT#513,KANJI#1790,拷,扌,,,ComponentKanji
COMPONENT#745,KANJI#1790,拷,考,,,ComponentKanji
COMPONENT#744,KANJI#1790,拷,耂,,,ComponentKanji
COMPONENT#68,KANJI#1790,拷,丂,,,ComponentKanji
COMPONENT#903,KANJI#1791,拳,龹,,,ComponentKanji
COMPONENT#512,KANJI#1791,拳,手,,,ComponentKanji
COMPONENT#513,KANJI#1792,括,扌,,,ComponentKanji
COMPONENT#769,KANJI#1792,括,舌,,,ComponentKanji
COMPONENT#245,KANJI#1792,括,千,,,ComponentKanji
COMPONENT#285,KANJI#1792,括,口,,,ComponentKanji
COMPONENT#513,KANJI#1793,拡,扌,,,ComponentKanji
COMPONENT#462,KANJI#1793,拡,広,,,ComponentKanji
COMPONENT#35,KANJI#1793,拡,ム,,,ComponentKanji
COMPONENT#513,KANJI#1794,拠,扌,,,ComponentKanji
COMPONENT#207,KANJI#1794,拠,処,,,ComponentKanji
COMPONENT#205,KANJI#1794,拠,几,,,ComponentKanji
COMPONENT#343,KANJI#1794,拠,夂,,,ComponentKanji
COMPONENT#513,KANJI#1795,拙,扌,,,ComponentKanji
COMPONENT#210,KANJI#1795,拙,出,,,ComponentKanji
COMPONENT#513,KANJI#1796,拘,扌,,,ComponentKanji
COMPONENT#288,KANJI#1796,拘,句,,,ComponentKanji
COMPONENT#228,KANJI#1796,拘,勹,,,ComponentKanji
COMPONENT#513,KANJI#1797,拓,扌,,,ComponentKanji
COMPONENT#698,KANJI#1797,拓,石,,,ComponentKanji
COMPONENT#513,KANJI#1798,拒,扌,,,ComponentKanji
COMPONENT#436,KANJI#1798,拒,巨,,,ComponentKanji
COMPONENT#513,KANJI#1799,拐,扌,,,ComponentKanji
COMPONENT#289,KANJI#1799,拐,叧,,,ComponentKanji
COMPONENT#513,KANJI#1800,拍,扌,,,ComponentKanji
COMPONENT#681,KANJI#1800,拍,白,,,ComponentKanji
COMPONENT#513,KANJI#1801,抽,扌,,,ComponentKanji
COMPONENT#661,KANJI#1801,抽,由,,,ComponentKanji
COMPONENT#513,KANJI#1802,抹,扌,,,ComponentKanji
COMPONENT#574,KANJI#1802,抹,末,,,ComponentKanji
COMPONENT#513,KANJI#1803,抵,扌,,,ComponentKanji
COMPONENT#612,KANJI#1803,抵,氐,,,ComponentKanji
COMPONENT#611,KANJI#1803,抵,氏,,,ComponentKanji
COMPONENT#513,KANJI#1804,披,扌,,,ComponentKanji
COMPONENT#683,KANJI#1804,披,皮,,,ComponentKanji
COMPONENT#513,KANJI#1805,択,扌,,,ComponentKanji
COMPONENT#416,KANJI#1805,択,尺,,,ComponentKanji
COMPONENT#513,KANJI#1806,抗,扌,,,ComponentKanji
COMPONENT#131,KANJI#1806,抗,亢,,,ComponentKanji
COMPONENT#513,KANJI#1807,抑,扌,,,ComponentKanji
COMPONENT#261,KANJI#1807,抑,卬,,,ComponentKanji
COMPONENT#260,KANJI#1807,抑,卩,,,ComponentKanji
COMPONENT#513,KANJI#1808,把,扌,,,ComponentKanji
COMPONENT#441,KANJI#1808,把,巴,,,ComponentKanji
COMPONENT#513,KANJI#1809,抄,扌,,,ComponentKanji
COMPONENT#408,KANJI#1809,抄,少,,,ComponentKanji
COMPONENT#407,KANJI#1809,抄,小,,,ComponentKanji
COMPONENT#513,KANJI#1810,批,扌,,,ComponentKanji
COMPONENT#609,KANJI#1810,批,比,,,ComponentKanji
COMPONENT#513,KANJI#1811,扶,扌,,,ComponentKanji
COMPONENT#355,KANJI#1811,扶,夫,,,ComponentKanji
